Date/Time :,2020/12/16 @ 02:59:50 PM,2020/12/17 @ 03:07:58 PM,2020/12/18 @ 02:59:02 PM,2020/12/19 @ 03:07:32 PM,2020/12/20 @ 02:58:37 PM,2020/12/21 @ 03:06:01 PM,2020/12/22 @ 02:58:03 PM,2020/12/23 @ 03:06:55 PM
Survey Type :,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS
X Units :,Meters,Meters,Meters,Meters,Meters,Meters,Meters,Meters
Y Units :,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius
Calibrated Depth Interval :,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Distance Average :,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Time Average :,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59
Asset :,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5
Probe Name :,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5
Distance (m),Temp(C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C)

1584.094,119.616,119.473,120.079,119.289,119.291,119.521,119.739,120.188
1584.625,118.397,118.255,118.861,117.976,118.447,118.552,118.583,119.063
1585.125,116.835,116.598,117.173,116.633,116.728,116.521,116.958,117.313
1585.625,115.647,115.442,115.798,115.414,115.291,115.458,115.551,115.938
1586.156,115.085,114.942,115.329,114.976,114.791,115.021,114.958,115.376
1586.656,115.866,115.692,116.142,115.539,115.634,115.677,115.676,116.282
1587.156,117.147,116.911,117.611,116.820,116.978,116.896,117.176,117.594
1587.688,118.210,117.880,118.642,117.758,117.822,117.833,118.270,118.532
1588.188,118.241,117.942,118.423,117.851,117.978,118.083,118.551,118.594
1588.688,117.991,117.880,118.423,117.851,117.853,117.927,118.333,118.594
1589.219,117.679,117.567,118.267,117.633,117.603,117.802,117.864,118.438
1589.719,117.522,117.567,117.861,117.320,117.447,117.458,117.708,118.282
1590.219,117.804,117.692,118.142,117.383,117.666,117.708,117.926,118.313
1590.750,118.022,117.786,118.423,117.758,117.947,117.927,118.270,118.594
1591.250,117.616,117.411,117.892,117.383,117.416,117.521,117.583,117.938
1591.750,117.022,116.942,117.642,116.820,116.728,116.771,116.958,117.407
1592.281,117.554,117.442,118.017,117.351,117.103,117.333,117.645,117.938
1592.781,118.335,118.442,119.079,118.258,118.259,118.427,118.708,119.063
1593.313,118.804,118.973,119.423,118.570,118.791,118.739,118.958,119.344
1593.813,118.772,118.630,119.236,118.539,118.759,118.927,118.895,119.344
1594.313,118.897,118.942,119.611,118.914,118.978,118.927,119.145,119.626
1594.844,119.491,119.286,120.017,119.351,119.478,119.427,119.645,120.001
1595.344,119.804,119.723,120.142,119.726,119.791,119.489,119.895,120.219
1595.844,119.929,119.848,120.454,119.820,119.791,120.052,120.176,120.532
1596.375,120.647,120.567,121.236,120.539,120.666,120.833,120.895,121.282
1596.875,121.429,121.536,122.142,121.445,121.509,121.708,121.708,122.282
1597.375,121.866,122.005,122.454,121.820,121.916,122.021,122.051,122.719
1597.906,121.960,122.005,122.517,121.883,121.947,122.052,122.176,122.657
1598.406,122.397,122.411,122.861,122.164,122.416,122.396,122.520,123.094
1598.906,122.929,122.880,123.486,122.789,122.634,123.021,123.270,123.782
1599.438,122.960,122.911,123.486,122.789,122.853,123.052,123.176,123.876
1599.938,122.804,122.630,123.204,122.695,122.853,122.958,123.114,123.563
1600.438,122.710,122.536,123.267,122.508,122.666,122.646,123.114,123.219
1600.969,122.085,122.036,122.673,121.945,122.197,122.083,122.583,122.688
1601.469,121.491,121.567,122.048,121.320,121.447,121.489,121.833,122.376
1601.969,121.022,121.192,121.673,121.039,121.259,121.271,121.551,121.907
1602.500,120.991,120.880,121.486,120.914,121.072,121.114,121.333,121.563
1603.000,120.772,120.786,121.298,120.633,120.853,120.489,120.989,121.282
1603.500,120.272,120.255,120.892,120.383,120.228,120.489,120.426,120.938
1604.031,119.897,119.911,120.392,119.851,119.916,120.083,120.145,120.438
1604.531,119.491,119.317,119.767,119.351,119.384,119.427,119.708,120.063
1605.031,119.022,118.973,119.611,119.008,119.291,119.083,119.145,119.876
1605.563,119.116,118.942,119.579,118.914,119.041,119.364,119.208,119.719
1606.063,119.241,119.067,119.673,119.039,119.041,119.364,119.489,119.688
1606.563,119.491,119.317,120.017,119.414,119.228,119.396,119.614,119.969
1607.094,119.741,119.598,120.204,119.664,119.728,119.989,120.020,120.532
1607.594,119.772,119.973,120.204,119.664,119.759,120.021,120.083,120.501
1608.094,119.679,119.973,120.204,119.601,119.884,119.802,120.083,120.344
1608.625,119.616,119.598,120.236,119.508,119.572,119.708,119.895,120.282
1609.125,119.241,119.442,119.923,119.383,119.572,119.458,119.614,120.313
1609.625,119.616,119.567,120.173,119.758,119.666,119.708,119.989,120.501
1610.156,119.835,119.661,120.361,119.601,119.697,119.833,120.176,120.501
1610.656,119.429,119.380,119.986,119.226,119.666,119.583,119.833,120.001
1611.156,118.647,118.848,119.423,118.570,118.978,119.052,119.208,119.344
1611.688,118.022,118.223,118.579,118.195,118.291,118.333,118.551,119.032
1612.188,117.897,117.911,118.548,117.820,118.009,118.083,118.333,118.938
1612.688,117.585,117.661,118.423,117.633,117.884,117.896,117.926,118.501
1613.219,117.616,117.848,118.454,117.633,117.666,117.833,118.114,118.344
1613.719,117.991,117.880,118.548,117.851,117.947,117.927,118.333,118.782
1614.250,118.179,118.005,118.548,118.039,118.166,118.239,118.301,119.001
1614.750,118.460,118.536,119.142,118.414,118.541,118.677,118.833,119.219
1615.250,118.960,119.036,119.673,118.945,118.884,119.239,119.270,119.782
1615.781,118.960,119.161,119.704,119.133,119.228,119.489,119.520,119.876
1616.281,118.835,118.755,119.298,118.851,119.009,119.114,119.239,119.782
1616.781,118.397,118.411,119.142,118.539,118.666,118.739,118.833,119.501
1617.313,118.147,118.255,118.986,118.445,118.447,118.614,118.676,119.313
1617.813,117.772,117.723,118.267,117.914,117.666,118.052,118.208,118.594
1618.313,117.304,117.380,117.892,117.383,117.416,117.583,117.645,118.282
1618.844,117.147,117.380,118.048,117.258,117.447,117.333,117.676,118.313
1619.344,117.460,117.380,118.079,117.226,117.478,117.396,117.770,118.344
1619.844,117.710,117.380,117.986,117.383,117.572,117.708,117.739,118.407
1620.375,117.741,117.786,118.486,117.726,117.697,118.239,118.176,118.751
1620.875,118.179,118.036,118.986,118.226,118.259,118.489,118.614,119.063
1621.375,118.772,119.005,119.517,118.820,119.072,119.177,119.489,119.813
1621.906,118.866,119.036,119.579,119.070,119.072,119.427,119.395,119.813
1622.406,118.804,118.692,119.392,118.726,118.759,119.021,119.176,119.532
1622.906,118.804,118.880,119.392,118.976,119.072,119.239,119.333,119.532
1623.438,118.491,118.567,118.861,118.508,118.634,118.896,118.926,119.282
1623.938,117.554,117.567,118.142,117.445,117.728,117.927,117.739,118.469
1624.438,117.741,117.723,118.173,117.601,117.728,117.677,117.926,118.469
1624.969,118.429,118.192,118.923,118.133,118.509,118.427,118.833,119.344
1625.469,118.866,118.817,119.423,118.726,119.134,119.114,119.426,119.907
1625.969,119.147,119.005,119.673,119.289,119.447,119.552,119.364,120.032
1626.500,118.897,118.817,119.423,118.976,119.103,118.958,119.020,119.688
1627.000,118.835,119.036,119.673,118.820,119.103,119.146,119.051,119.938
1627.500,119.491,119.536,120.236,119.508,119.603,119.646,119.864,120.532
1628.031,119.929,119.973,120.673,120.070,119.822,119.958,120.489,120.719
1628.531,119.585,119.473,120.142,119.508,119.697,119.677,120.083,120.313
1629.031,119.366,119.286,120.142,119.508,119.603,119.677,120.020,120.594
1629.563,120.022,119.942,120.548,119.883,120.009,120.239,120.333,120.844
1630.063,120.179,120.192,120.861,120.133,120.541,120.333,120.708,121.251
1630.563,120.116,119.973,120.548,119.820,120.197,119.989,120.489,121.001
1631.094,119.272,119.442,119.954,119.508,119.416,119.583,119.801,120.501
1631.594,118.929,118.848,119.423,118.883,119.041,119.208,119.239,119.969
1632.094,117.366,117.567,118.048,117.570,117.728,117.927,117.958,118.407
1632.625,116.647,116.567,117.267,116.633,116.791,116.864,117.020,117.532
1633.125,117.397,117.255,117.829,117.289,117.197,117.521,117.739,118.157
1633.625,118.710,118.536,119.267,118.539,118.791,118.802,118.989,119.376
1634.156,119.522,119.286,120.079,119.289,119.666,119.802,120.083,120.063
1634.656,119.585,119.380,120.111,119.508,119.728,119.864,120.083,120.438
1635.188,119.960,119.880,120.767,119.883,119.791,119.958,120.364,120.657
1635.688,120.866,120.848,121.392,120.726,120.822,120.989,121.114,121.376
